emp_no,first_name,last_name,to_date,count
201171,Zhenhua,Hofmeyr,9999-01-01,1
201173,Martien,Vecchi,9999-01-01,1
201176,Masami,Auyong,9999-01-01,2
201178,Kristof,Conta,9999-01-01,2
201190,Zdislav,Melski,9999-01-01,1
201191,Kitty,Basagni,9999-01-01,1
201194,Oksana,Mersereau,9999-01-01,2
201195,Torsten,Trogemann,9999-01-01,2
201205,Shaunak,Haddadi,9999-01-01,2
201213,Constantijn,Flexer,9999-01-01,2
201228,Shem,Jayawardene,9999-01-01,2
201238,Karlis,Makrucki,9999-01-01,2
201246,Yucel,Marchesini,9999-01-01,1
201250,Yuguang,Marchesini,9999-01-01,2
201256,Takanari,Undy,9999-01-01,2
201266,Uma,Rissanen,9999-01-01,2
201269,Pranav,Brookman,9999-01-01,2
201276,Jiang,Nittel,9999-01-01,1
201278,Aloys,Cherinka,9999-01-01,2
201280,Adit,Varley,9999-01-01,1
201293,Danae,Yetim,9999-01-01,2
201305,Byong,Khalid,9999-01-01,2
201306,Mani,Landherr,9999-01-01,2
201324,Zvonko,Stanfel,9999-01-01,1
201327,Demos,Pluym,9999-01-01,2
201331,Aleksandar,Mamelak,9999-01-01,2
201333,Mircea,Perl,9999-01-01,1
201342,Ramachenga,Maierhofer,9999-01-01,1
201346,Bouchung,Orlowska,9999-01-01,2
201348,Renee,Esposito,9999-01-01,2
201358,Toshimitsu,Erdmenger,9999-01-01,1
201362,Pradeep,Luck,9999-01-01,2
201368,Vishu,Baumann,9999-01-01,2
201374,Luigi,Fendler,9999-01-01,2
201379,Jagoda,Karnin,9999-01-01,1
201383,Changho,Garnick,9999-01-01,2
201410,Renny,Gils,9999-01-01,1
201426,Garnet,Sudkamp,9999-01-01,2
201429,Kristine,Gecsel,9999-01-01,2
201433,Tonny,Journel,9999-01-01,2
201444,Hongzhu,Businaro,9999-01-01,2
201453,Guttorm,Hainaut,9999-01-01,2
201462,Jolita,Erva,9999-01-01,1
201465,Etsuo,Peyn,9999-01-01,2
201492,Shrikanth,Demizu,9999-01-01,2
201517,Yoshinari,Jayawardene,9999-01-01,1
201524,Felicidad,Flasterstein,9999-01-01,2
201536,Shalesh,Birke,9999-01-01,2
201544,Krister,Zaiane,9999-01-01,1
201547,Sampalli,Juneja,9999-01-01,1
201560,Brendon,Varley,9999-01-01,2
201573,Nikolaus,Herath,9999-01-01,2
201583,Boutros,Woycyznski,9999-01-01,2
201603,Vincent,Lores,9999-01-01,1
201621,Kagan,Plump,9999-01-01,2
201628,Chaoyi,Massonet,9999-01-01,2
201633,Shigehito,Vidal,9999-01-01,1
201645,Gino,Olano,9999-01-01,2
201651,Isaac,Yetim,9999-01-01,1
201662,Khalid,Cronau,9999-01-01,2
201678,Alper,McFarlan,9999-01-01,2
201686,Brewster,Comte,9999-01-01,2
201701,Yishai,Tasistro,9999-01-01,2
201714,Lokesh,Hinsberger,9999-01-01,1
201729,Fuqing,Nilsson,9999-01-01,2
201733,Kirk,Melichar,9999-01-01,1
201742,Dung,Erva,9999-01-01,2
201777,Wonhee,Perl,9999-01-01,2
201782,Nidapan,Provine,9999-01-01,1
201796,Zengping,Poehlman,9999-01-01,2
201810,Sadegh,Syang,9999-01-01,2
201819,Jaihie,Taubman,9999-01-01,2
201821,Arne,Eterovic,9999-01-01,1
201848,Elvis,Ebeling,9999-01-01,2
201854,Lunjin,Varman,9999-01-01,1
201860,Demin,Sewelson,9999-01-01,1
201878,Mani,Binding,9999-01-01,1
201879,Paloma,Crelier,9999-01-01,2
201884,Chikara,Matzat,9999-01-01,1
201896,Fusako,Kohling,9999-01-01,2
201911,Sanjay,Yeung,9999-01-01,2
201914,Mohamadou,Veccia,9999-01-01,2
201931,Chirstian,Anily,9999-01-01,1
201936,Remmert,Ishibashi,9999-01-01,2
201944,Shooichi,Guting,9999-01-01,2
201953,Hercules,Waeselynck,9999-01-01,1
201956,Kazuhito,Biron,9999-01-01,2
201957,Moheb,Iisaku,9999-01-01,2
201959,Kazuhito,Yurek,9999-01-01,2
201964,Val,Kropp,9999-01-01,1
201974,Yuchang,Georgakopoulos,9999-01-01,1
201976,Achilleas,Rosay,9999-01-01,1
201983,Janche,Radhakrishnan,9999-01-01,2
201992,Prasadram,Journel,9999-01-01,2
201997,Aran,Baez,9999-01-01,1
202000,Erzsebet,Passino,9999-01-01,1
202006,Gritta,Peac,9999-01-01,2
202013,Tremaine,Luders,9999-01-01,2
202014,Mara,Bernatsky,9999-01-01,2
202023,Mabhin,Radivojevic,9999-01-01,2
202027,Arve,Puoti,9999-01-01,2
202033,Nishit,Oaver,9999-01-01,2
202042,Margareta,Strehl,9999-01-01,2
202059,Kazuhide,Pietracaprina,9999-01-01,1
202063,Xiaoqiu,Flanders,9999-01-01,1
202075,Stafford,Peternell,9999-01-01,1
202083,Kwok,Heinisuo,9999-01-01,2
202111,Irene,Breugel,9999-01-01,2
202119,Adib,Passino,9999-01-01,2
202142,LiMin,Varley,9999-01-01,2
202144,Atreye,Reutenauer,9999-01-01,1
202145,Lubomir,Ghandeharizadeh,9999-01-01,3
202149,Pragnesh,Bridgland,9999-01-01,2
202163,Fayez,Dayana,9999-01-01,2
202173,Ekawit,Veeraraghavan,9999-01-01,2
202175,Dzung,Akaboshi,9999-01-01,1
202179,Emran,Munch,9999-01-01,3
202190,Aemilian,Braccini,9999-01-01,2
202211,Izaskun,Janocha,9999-01-01,2
202223,Marit,Waschkowski,9999-01-01,2
202232,Mack,Lalonde,9999-01-01,2
202246,Froduald,Danecki,9999-01-01,2
202257,Yakichi,Koshino,9999-01-01,1
202271,Josyula,Benner,9999-01-01,1
202276,Arif,Morrin,9999-01-01,1
202281,Serif,Ramras,9999-01-01,2
202301,Charmane,Auyong,9999-01-01,1
202309,Sariel,Masand,9999-01-01,2
202310,Krister,Perko,9999-01-01,2
202315,Kirk,Mersereau,9999-01-01,1
202328,Heather,Himler,9999-01-01,2
202337,Horward,Passino,9999-01-01,2
202339,Zine,Schaaf,9999-01-01,2
202353,Zhiwei,Pashtan,9999-01-01,2
202357,Make,Hedayat,9999-01-01,1
202358,Martial,Whitcomb,9999-01-01,2
202360,Indrajit,Jeong,9999-01-01,2
202364,Alassane,Riefers,9999-01-01,2
202372,Bernardo,Msuda,9999-01-01,2
202375,Marke,Garnick,9999-01-01,2
202386,Nadjib,Marshall,9999-01-01,2
202393,Kazuhira,Butterworth,9999-01-01,2
202407,Oscal,Suessmith,9999-01-01,2
202417,Mohan,DuBourdieux,9999-01-01,2
202418,Xumin,Vuskovic,9999-01-01,2
202423,Bikash,Veeraraghavan,9999-01-01,2
202427,True,Ghandeharizadeh,9999-01-01,1
202432,Aloys,Heering,9999-01-01,2
202433,Baziley,Katzenelson,9999-01-01,2
202435,Bokyung,Schonegge,9999-01-01,2
202438,Abdulah,Antonisse,9999-01-01,2
202446,Abdelghani,Rouquie,9999-01-01,1
202449,Susumu,Baezner,9999-01-01,1
202473,Sigeru,Perry,9999-01-01,2
202504,Caolyn,DasSarma,9999-01-01,1
202507,Ziva,Marquardt,9999-01-01,2
202516,Vishwani,Zykh,9999-01-01,1
202521,Sanjai,Vickson,9999-01-01,2
202539,Fuqing,Brookman,9999-01-01,1
202542,Valeri,Hiraishi,9999-01-01,2
202549,Deborah,Thombley,9999-01-01,1
202553,Limsoon,Krichel,9999-01-01,2
202567,Visit,Capobianchi,9999-01-01,1
202575,Wuxu,Christ,9999-01-01,2
202599,Yechezkel,Stavenow,9999-01-01,2
202606,Djenana,Jervis,9999-01-01,1
202610,Berhard,Bage,9999-01-01,2
202625,Shuichi,Carrera,9999-01-01,2
202626,Berna,Schreiter,9999-01-01,2
202627,Katsuyuki,Reeker,9999-01-01,2
202661,Luise,Schueller,9999-01-01,2
202665,Mrinalini,Krider,9999-01-01,2
202669,Percy,Chiodo,9999-01-01,1
202677,LiMin,Decaestecker,9999-01-01,2
202679,Persi,Birnbaum,9999-01-01,1
202691,Mohit,Kenevan,9999-01-01,1
202701,Elgin,Molenkamp,9999-01-01,2
202716,Georg,Murtha,9999-01-01,2
202717,Moriyoshi,Wielonsky,9999-01-01,2
202727,Fumiyo,Constantine,9999-01-01,2
202736,Aloke,Asmuth,9999-01-01,2
202750,Constantijn,Frolund,9999-01-01,3
202809,Mariangiola,Anido,9999-01-01,2
202854,Mohamadou,Massonet,9999-01-01,1
202883,Mohd,Sluis,9999-01-01,2
202890,Aiman,Nicolson,9999-01-01,1
202893,Hairong,Cappelli,9999-01-01,2
202897,Gino,Mitsuhashi,9999-01-01,1
202905,Sham,Birdsall,9999-01-01,1
202906,Sanjay,Reinhard,9999-01-01,2
202915,Chiranjit,Spelt,9999-01-01,2
202921,Frazer,Brookner,9999-01-01,2
202923,Kien,Leaver,9999-01-01,1
202937,Heejo,Schlegelmilch,9999-01-01,2
202941,Phuoc,Sinitsyn,9999-01-01,1
202944,Billur,Montemayor,9999-01-01,2
202948,Haldon,Bruckman,9999-01-01,1
202949,Jeanna,Bahr,9999-01-01,2
202963,Kinh,Chelton,9999-01-01,1
202971,Fun,Dayana,9999-01-01,1
202977,Tomokazu,Matzen,9999-01-01,2
202978,Valery,Solares,9999-01-01,2
202982,Takahito,Ritcey,9999-01-01,2
202996,Tze,Hutter,9999-01-01,2
203000,Tooru,Ibel,9999-01-01,2
203007,Yunming,Lyonns,9999-01-01,1
203013,Eran,Ritcey,9999-01-01,3
203015,Giordano,Sury,9999-01-01,2
203021,Munenori,Chinin,9999-01-01,1
203024,Billur,Zongker,9999-01-01,2
203030,Mabhin,Schade,9999-01-01,2
203033,Hugh,Hartvigsen,9999-01-01,1
203050,Chandrasekaran,Georg,9999-01-01,2
203051,Kiyotoshi,Meriste,9999-01-01,1
203053,Shrikanth,Luke,9999-01-01,1
203065,Weiwu,Matteis,9999-01-01,1
203069,Hidekazu,DiGiano,9999-01-01,2
203084,Cathie,Chelton,9999-01-01,1
203085,George,Decleir,9999-01-01,1
203088,Hairong,Braunschweig,9999-01-01,1
203101,Khaled,Waeselynck,9999-01-01,2
203117,Genki,Mukaidono,9999-01-01,2
203118,Aran,Lalonde,9999-01-01,2
203124,Genta,Ranon,9999-01-01,1
203125,Deniz,Prenel,9999-01-01,2
203131,Ulises,Suwa,9999-01-01,2
203149,Aleksandar,Borstler,9999-01-01,2
203154,Ger,Baik,9999-01-01,1
203159,Kristian,Przulj,9999-01-01,2
203180,Faiza,Peac,9999-01-01,2
203187,Xinan,Orsini,9999-01-01,2
203188,Fox,Busillo,9999-01-01,2
203189,Peternela,Rusterholz,9999-01-01,1
203194,Mooi,Usery,9999-01-01,2
203198,Fumiyo,Hertweck,9999-01-01,1
203214,Paraskevi,Kilgour,9999-01-01,2
203216,Seongbin,Hofman,9999-01-01,2
203227,Nigel,Dalphin,9999-01-01,2
203238,Fei,Zallocco,9999-01-01,1
203244,Hitofumi,Sudbeck,9999-01-01,1
203246,Fen,Schrift,9999-01-01,1
203247,Anoosh,Heiserman,9999-01-01,2
203258,Shaw,Garigliano,9999-01-01,1
203268,Uno,Poujol,9999-01-01,2
203286,Hisao,Ginesta,9999-01-01,1
203305,Naftali,Huttel,9999-01-01,2
203308,Pantung,Stentiford,9999-01-01,2
203309,Constantine,Tsukuda,9999-01-01,2
203318,Xudong,Cooley,9999-01-01,3
203319,Caolyn,Ramsay,9999-01-01,1
203342,Uta,Wissmann,9999-01-01,2
203346,Rildo,Liesche,9999-01-01,1
203360,Surveyors,Merks,9999-01-01,2
203364,Spyrose,Herber,9999-01-01,2
203376,Rajmohan,Curless,9999-01-01,2
203377,Giordano,Lanteri,9999-01-01,2
203385,Subhrajyoti,Maginnis,9999-01-01,2
203388,Evgueni,Coorg,9999-01-01,2
203390,Lech,Babu,9999-01-01,1
203398,Inderjeet,Ritzmann,9999-01-01,2
203405,Alper,Giaccio,9999-01-01,2
203434,Yannik,Boreale,9999-01-01,2
203436,Shushma,Usdin,9999-01-01,1
203446,Kristen,Molenaar,9999-01-01,1
203459,Lunjin,Juneja,9999-01-01,2
203463,Ingmar,Nicolson,9999-01-01,1
203465,Martina,Taneja,9999-01-01,2
203476,Abdulla,Flasterstein,9999-01-01,2
203481,Chiradeep,Kriebel,9999-01-01,2
203484,Guttorm,Gyimothy,9999-01-01,2
203488,Stevo,Rosenbaum,9999-01-01,2
203493,Ulf,Camarinopoulos,9999-01-01,2
203522,Make,Biros,9999-01-01,2
203525,Inderjeet,Snyers,9999-01-01,2
203541,Youjian,Brookman,9999-01-01,1
203566,Thanasis,Zultner,9999-01-01,2
203577,Niteen,Glowinski,9999-01-01,2
203578,Vojin,Codenie,9999-01-01,2
203588,Youngkon,Hartvigsen,9999-01-01,2
203593,Leszek,Kirkerud,9999-01-01,1
203595,Aria,Ariola,9999-01-01,2
203600,Fai,Journel,9999-01-01,1
203608,Menkae,Kroll,9999-01-01,1
203619,Shaibal,Awdeh,9999-01-01,1
203627,Minghong,Bashian,9999-01-01,1
203639,Mircea,Farrag,9999-01-01,1
203644,Oldrich,Onuegbe,9999-01-01,2
203645,Tadahiro,Syang,9999-01-01,2
203656,Chinhyun,Brodal,9999-01-01,2
203657,Georg,Pocchiola,9999-01-01,1
203667,Mabry,Conia,9999-01-01,1
203672,Aram,Pettis,9999-01-01,2
203673,Feixiong,Xiaoshan,9999-01-01,1
203688,Hairong,Polajnar,9999-01-01,2
203693,Sungwon,Pezzoli,9999-01-01,2
203695,Teiji,Tasistro,9999-01-01,2
203759,Heon,Reutenauer,9999-01-01,1
203775,Shirish,Mitzlaff,9999-01-01,2
203783,Luerbio,Bernini,9999-01-01,2
203790,Jaewoo,Vecchio,9999-01-01,2
203792,Hatim,Mahmud,9999-01-01,1
203798,Nobuyoshi,Suomi,9999-01-01,1
203808,Masaru,Atrawala,9999-01-01,1
203816,Avishai,Akazan,9999-01-01,2
203821,Ger,Gist,9999-01-01,1
203831,Arunachalam,Angot,9999-01-01,2
203839,Berthier,Hagimont,9999-01-01,2
203848,Danel,Domenig,9999-01-01,2
203856,Angel,Hiroyama,9999-01-01,2
203883,Mart,Staylopatis,9999-01-01,2
203896,Sumali,Ibel,9999-01-01,2
203898,Odysseas,Mateescu,9999-01-01,3
203914,George,Beutelspacher,9999-01-01,2
203933,Bowen,Fortenbacher,9999-01-01,2
203953,Lucian,Pokrovskii,9999-01-01,2
203963,Kiyotoshi,Shrader,9999-01-01,2
203967,Teiji,Genther,9999-01-01,2
203972,Perla,Ebeling,9999-01-01,1
203987,Apostol,Stanfel,9999-01-01,2
204011,Kazuhiko,Massonet,9999-01-01,2
204027,Alagu,Olano,9999-01-01,2
204029,Shaowen,Litzkow,9999-01-01,2
204034,Arco,Botman,9999-01-01,2
204055,Kauko,Stiles,9999-01-01,1
204062,Kerhong,Fadgyas,9999-01-01,1
204067,Brigham,Pews,9999-01-01,1
204090,Brigham,Collette,9999-01-01,2
204097,Ung,Staudhammer,9999-01-01,1
204104,Patricio,Usdin,9999-01-01,2
204110,Shaw,Kalsbeek,9999-01-01,1
204114,Fayez,Poehlman,9999-01-01,1
204131,Kazuhira,Luit,9999-01-01,2
204134,Xiaobin,Hofmeyr,9999-01-01,2
204142,Xiping,Valette,9999-01-01,2
204149,Moti,Kusakabe,9999-01-01,1
204157,Danel,Gomatam,9999-01-01,2
204159,Tzvetan,Shiratori,9999-01-01,2
204160,Szabolcs,Carrere,9999-01-01,2
204170,Rosalie,Marakhovsky,9999-01-01,2
204172,Xuejun,Valette,9999-01-01,1
204187,Wayne,Simmel,9999-01-01,2
204206,Nathalie,Picci,9999-01-01,2
204219,Sakthirel,Halloran,9999-01-01,1
204220,Xiaoshan,Bain,9999-01-01,2
204237,Gay,Kumaresan,9999-01-01,1
204242,Mansur,Ellozy,9999-01-01,1
204248,Makato,Reghbati,9999-01-01,2
204254,Billur,Famili,9999-01-01,2
204292,Khaled,Argence,9999-01-01,1
204313,Hongzue,Khalil,9999-01-01,2
204327,Jixiang,Simmen,9999-01-01,2
204330,Danco,Stanfel,9999-01-01,2
204337,Brewster,Erol,9999-01-01,1
204367,Mitsuyuki,Henders,9999-01-01,2
204378,Leaf,Stranks,9999-01-01,2
204399,Uta,Peak,9999-01-01,1
204409,Sushant,Chiola,9999-01-01,2
204428,Yuping,Chandrasekhar,9999-01-01,1
204440,Gal,Kumaresan,9999-01-01,1
204463,Chanjung,Reghbati,9999-01-01,1
204469,Ramya,Cmelik,9999-01-01,1
204484,Baziley,Gruenwald,9999-01-01,2
204517,Aron,Polajnar,9999-01-01,2
204518,Saeko,Selvestrel,9999-01-01,1
204519,Utz,Haldar,9999-01-01,2
204524,Mahendra,Schreiter,9999-01-01,1
204526,Vojin,Kulisch,9999-01-01,2
204528,Jessie,Smailagic,9999-01-01,1
204530,Changho,Fritzsche,9999-01-01,1
204534,Khalid,Melton,9999-01-01,2
204540,Lene,Wroclawski,9999-01-01,2
204542,Lucian,Bael,9999-01-01,2
204560,Sariel,Badache,9999-01-01,3
204567,Kristin,Plavsic,9999-01-01,2
204571,Uli,Raczkowsky,9999-01-01,1
204573,Kensei,Cmelik,9999-01-01,2
204579,Yechezkel,Litzkow,9999-01-01,1
204583,Richard,Setiz,9999-01-01,1
204594,Elvis,Onuegbe,9999-01-01,1
204645,Duangkaew,Gilg,9999-01-01,3
204661,Doohun,Atchley,9999-01-01,2
204664,Hatsukazu,Cools,9999-01-01,2
204674,Barton,Kropp,9999-01-01,2
204679,Masaru,Marchegay,9999-01-01,2
204692,Licheng,Pollacia,9999-01-01,1
204693,Aran,Litzkow,9999-01-01,2
204698,Fai,Lowrie,9999-01-01,1
204703,Sreekrishna,Spataro,9999-01-01,2
204706,Denis,Joslin,9999-01-01,2
204708,Martial,Bazelow,9999-01-01,1
204710,Gino,Cichocki,9999-01-01,1
204734,Sungwon,Sifakis,9999-01-01,1
204745,Oscar,Masaki,9999-01-01,2
204747,Zita,Stenning,9999-01-01,3
204783,Zissis,Majewski,9999-01-01,2
204784,Elvia,Manders,9999-01-01,2
204792,Masoud,Falster,9999-01-01,2
204793,Heejo,Vickson,9999-01-01,1
204805,Nimmagadda,Crouzet,9999-01-01,2
204812,Alexius,Zedlitz,9999-01-01,2
204832,Eckart,Axelband,9999-01-01,2
204837,Uzi,Menhoudj,9999-01-01,2
204838,Kannan,Akazan,9999-01-01,2
204842,Ramachenga,Zumaque,9999-01-01,1
204852,Demos,Lupu,9999-01-01,2
204871,Xiaoqiu,Knightly,9999-01-01,1
204877,Guther,Gornas,9999-01-01,3
204880,Aris,Crouzet,9999-01-01,2
204881,Bodh,Zultner,9999-01-01,1
204890,Kristin,Reistad,9999-01-01,2
204902,Eric,Ruemmler,9999-01-01,2
204913,Dines,Takanami,9999-01-01,2
204919,Nakhoon,Kavvadias,9999-01-01,2
204920,Kellyn,Journel,9999-01-01,2
204925,Danny,Lagarias,9999-01-01,2
204935,Sachio,Lamparter,9999-01-01,1
204938,Collette,Verspoor,9999-01-01,1
204943,Jiakeng,Hartvigsen,9999-01-01,1
204947,Yechiam,Wuwongse,9999-01-01,2
204952,Utpal,Plessier,9999-01-01,1
204967,Mohit,Menyhert,9999-01-01,2
204969,Yuqun,Gronowski,9999-01-01,2
204977,Martina,Perl,9999-01-01,1
204993,Szabolcs,Zucker,9999-01-01,1
205004,Masadi,Lueh,9999-01-01,1
205013,Sasan,Wilfing,9999-01-01,2
205021,Mariangiola,Lally,9999-01-01,1
205022,Gill,Rehfuss,9999-01-01,1
205024,Amstein,Papastamatiou,9999-01-01,2
205026,Akeno,Kulisch,9999-01-01,1
205037,Ferdinand,Speek,9999-01-01,2
205038,Mari,Chvatal,9999-01-01,1
205057,Mostafa,Usdin,9999-01-01,1
205063,Dharmaraja,Butner,9999-01-01,1
205075,Yunming,Piveteau,9999-01-01,2
205092,Masako,Spieker,9999-01-01,2
205112,Masanao,Quaggetto,9999-01-01,2
205119,Chrisa,Kilgore,9999-01-01,1
205150,Denis,Murthy,9999-01-01,1
205202,Alagu,Stemann,9999-01-01,1
205203,Yinlin,Gente,9999-01-01,2
205206,Itzchak,Chappelet,9999-01-01,2
205207,Ramalingam,Borstler,9999-01-01,1
205212,Chaoyi,Ghalwash,9999-01-01,2
205216,Jayesh,Hanratty,9999-01-01,2
205223,Jianhao,Chenoweth,9999-01-01,1
205225,Duro,Ouhyoung,9999-01-01,1
205244,Yonghoan,Heuter,9999-01-01,2
205245,Angus,Raczkowsky,9999-01-01,2
205248,Aamer,Imataki,9999-01-01,2
205251,Fai,Mullainathan,9999-01-01,1
205261,Oscar,Pusterhofer,9999-01-01,2
205262,Sergi,Munch,9999-01-01,2
205265,Vishwani,Onuegbe,9999-01-01,2
205266,Volkmar,Marquardt,9999-01-01,3
205272,Zhenbing,Kuhnemann,9999-01-01,1
205283,Peternela,Eickenmeyer,9999-01-01,1
205295,Kristinn,Jonsson,9999-01-01,2
205297,Aral,Weedon,9999-01-01,2
205304,Volkmar,Preusig,9999-01-01,1
205313,Make,Duclos,9999-01-01,2
205317,Percy,Milicic,9999-01-01,2
205318,Bernd,Lakshmanan,9999-01-01,2
205325,Serenella,Harllee,9999-01-01,2
205331,Nigel,Melski,9999-01-01,2
205332,Gita,Baar,9999-01-01,1
205343,Kiyokazu,Brobst,9999-01-01,2
205350,Masasuke,Murrill,9999-01-01,2
205357,Radhia,Engelmann,9999-01-01,2
205359,Serge,Bresenham,9999-01-01,2
205361,Owen,Siepmann,9999-01-01,1
205370,Geoffry,Marchesini,9999-01-01,2
205381,Mana,Lung,9999-01-01,1
205469,Zsolt,Perko,9999-01-01,1
205471,Bernd,Vasanthakumar,9999-01-01,1
205472,Sudhanshu,Winter,9999-01-01,2
205475,Ute,Schach,9999-01-01,2
205476,Hairong,Ruemmler,9999-01-01,2
205478,Reinhard,Nittel,9999-01-01,2
205484,Atreye,Yoshimura,9999-01-01,2
205489,Surveyors,Laventhal,9999-01-01,2
205492,Wojceich,Lorch,9999-01-01,1
205524,Dante,Reistad,9999-01-01,2
205528,Shichao,Shiratori,9999-01-01,3
205529,Troy,Karner,9999-01-01,1
205553,LiMin,Jeansoulin,9999-01-01,2
205559,Herbert,Portugali,9999-01-01,2
205568,Abdelghani,Aingworth,9999-01-01,2
205582,Zhigen,Panienski,9999-01-01,2
205592,Houman,Weisert,9999-01-01,2
205597,Kwan,Schonegge,9999-01-01,2
205608,Gilbert,Morris,9999-01-01,2
205611,Ramya,Plump,9999-01-01,2
205612,Yakichi,Yurov,9999-01-01,2
205619,Souichi,Provine,9999-01-01,2
205624,Jolita,Lally,9999-01-01,1
205629,Guiseppe,Genin,9999-01-01,1
205638,Lubomir,Peir,9999-01-01,2
205645,Tonia,Stroustrup,9999-01-01,2
205653,Serif,Fiebach,9999-01-01,1
205656,Hauke,Cairo,9999-01-01,2
205670,Hidefumi,Jeong,9999-01-01,1
205690,Toshimi,Warwick,9999-01-01,2
205700,Gay,Luit,9999-01-01,1
205712,Susuma,Daescu,9999-01-01,2
205713,Gennady,Makinen,9999-01-01,2
205723,Josyula,Crooks,9999-01-01,2
205728,Hatem,Marquardt,9999-01-01,1
205733,Suzette,Tokunaga,9999-01-01,2
205737,Nishit,Masamoto,9999-01-01,1
205738,Mong,Stroustrup,9999-01-01,1
205746,Laurentiu,Mitchem,9999-01-01,2
205749,Mikhail,Viele,9999-01-01,2
205753,Keiichiro,Gonthier,9999-01-01,2
205760,Alexius,Hettesheimer,9999-01-01,2
205761,Bowen,Melter,9999-01-01,2
205778,Yakichi,Itzfeldt,9999-01-01,2
205779,Adhemar,Kuhnemann,9999-01-01,2
205782,Shen,Brandsma,9999-01-01,1
205796,Arne,DuCasse,9999-01-01,2
205810,Lenore,Chiola,9999-01-01,2
205819,Stevo,Radwan,9999-01-01,1
205826,Diederik,Schauser,9999-01-01,2
205843,Chenye,Peek,9999-01-01,1
205849,Masali,Walston,9999-01-01,2
205850,Hiroyasu,Staudhammer,9999-01-01,2
205860,Gopalakrishnan,Rosar,9999-01-01,1
205872,Kitty,Greibach,9999-01-01,2
205876,Gonzalo,Roccetti,9999-01-01,3
205890,Georgi,Chenoweth,9999-01-01,2
205899,Radoslaw,Mundy,9999-01-01,2
205903,Xiong,Matzel,9999-01-01,2
205918,Lihong,Ghandeharizadeh,9999-01-01,1
205920,Mechthild,Roccetti,9999-01-01,1
205921,Bangqing,Chartres,9999-01-01,2
205924,Alain,Ventosa,9999-01-01,3
205928,Domenico,Esteva,9999-01-01,2
205931,Renny,Escriba,9999-01-01,2
205944,Kwangho,Nitsch,9999-01-01,1
205945,Ottavia,Larfeldt,9999-01-01,2
205962,Jouni,Miculan,9999-01-01,2
205963,Yechiam,Curless,9999-01-01,2
205968,Gilbert,Kuzuoka,9999-01-01,1
205974,Mona,Gajiwala,9999-01-01,2
206000,Atreye,Schapire,9999-01-01,2
206014,Premsyl,Walstra,9999-01-01,2
206016,Suzette,Garrabrants,9999-01-01,2
206018,Takahiro,Baca,9999-01-01,2
206035,Kinh,Eiron,9999-01-01,1
206053,Tsuneo,Alblas,9999-01-01,2
206059,Jaana,Levergood,9999-01-01,2
206067,Manton,Itzigehl,9999-01-01,2
206091,Zhaofang,Knightly,9999-01-01,1
206110,Shaz,Haddadi,9999-01-01,2
206122,Munenori,Bazelow,9999-01-01,1
206146,Becky,Merkl,9999-01-01,2
206149,Yurii,Mellouli,9999-01-01,1
206164,Minghong,Vernadat,9999-01-01,1
206165,LiMin,Hmelo,9999-01-01,1
206168,Serap,Matzat,9999-01-01,2
206173,Chaosheng,Radivojevic,9999-01-01,2
206185,Yolla,Gonthier,9999-01-01,2
206191,Chaitali,Asrin,9999-01-01,2
206193,Kerryn,Senzako,9999-01-01,2
206199,Rafail,Hashii,9999-01-01,1
206211,Golgen,Schapire,9999-01-01,2
206223,Masanao,Meszaros,9999-01-01,2
206227,Feixiong,Schmittgen,9999-01-01,2
206230,Eckart,Gire,9999-01-01,2
206240,Oksana,Zykh,9999-01-01,2
206241,Kazuhira,Danecki,9999-01-01,2
206262,Alejandro,Bugrara,9999-01-01,1
206272,Xinan,Miake,9999-01-01,2
206277,Candida,Toyoshima,9999-01-01,2
206286,Arno,Pocchiola,9999-01-01,2
206288,Sverrir,Vrecion,9999-01-01,1
206296,Kwangjo,Landherr,9999-01-01,2
206301,Huiqun,Yavatkar,9999-01-01,2
206335,Katsuyuki,Eldridge,9999-01-01,2
206339,Kamran,Emmart,9999-01-01,1
206343,Aris,Erie,9999-01-01,1
206346,Syozo,Hitomi,9999-01-01,1
206354,Gennadi,Kawashima,9999-01-01,1
206355,Aleksander,Picci,9999-01-01,1
206368,Kamakshi,Azadmanesh,9999-01-01,1
206381,Horward,Peltason,9999-01-01,2
206399,Macha,Hasham,9999-01-01,1
206411,Shigeichiro,Vidal,9999-01-01,2
206416,Ronnie,Kopetz,9999-01-01,2
206418,Marco,Vickson,9999-01-01,1
206427,Nobuyoshi,Otillio,9999-01-01,2
206439,Atreye,Pellegrinelli,9999-01-01,1
206468,Hidefumi,Crouzet,9999-01-01,1
206501,Kamakshi,Vrecion,9999-01-01,2
206507,Bernt,Gonthier,9999-01-01,2
206520,Gor,Selenyi,9999-01-01,2
206526,Hauke,Chepyzhov,9999-01-01,2
206530,Xuedong,Roison,9999-01-01,2
206539,Jaroslava,Eterovic,9999-01-01,2
206559,Ronghao,Erde,9999-01-01,2
206576,Chenxi,Chepyzhov,9999-01-01,1
206578,Deborah,Onuegbe,9999-01-01,1
206599,Kwangjo,Demir,9999-01-01,1
206604,Adil,Rajala,9999-01-01,1
206611,Qingxiang,Isard,9999-01-01,2
206634,Fumino,Jiang,9999-01-01,2
206637,Jahangir,Schlenzig,9999-01-01,2
206639,Gad,Openshaw,9999-01-01,1
206648,Dhritiman,Lindqvist,9999-01-01,1
206653,Sumant,Landherr,9999-01-01,1
